en_id,zh_id,label
141790,127982,1
141791,140472,1
141792,22426,1
141793,139618,1
141794,139643,1
141795,59584,1
141796,19801,1
141797,59748,1
141798,22468,1
141799,22459,1
141800,126563,1
141801,12424,1
141802,136754,1
141803,75533,0
141804,127219,1
141805,126542,0
141806,19497,1
141807,126566,1
141808,126565,0
141809,139608,1
141810,75916,1
141811,76332,1
141812,54597,1
141813,126563,1
141814,76280,0
141815,139271,1
141816,19830,1
141817,298668,0
141818,19801,1
141819,308663,1
141820,127178,1
141821,125955,0
141822,126545,0
141823,20135,1
141824,19596,1
141825,126563,1
141826,136746,1
141827,59584,1
141828,126566,0
141829,19983,1
141830,22434,1
141831,136756,1
141832,126614,0
141833,171963,0
141834,126542,1
141835,127179,1
141836,139634,1
141837,298523,1
141838,59699,1
141839,139424,1
141840,126541,1
141841,136751,1
141842,139560,1
141843,136816,1
141844,22426,1
141845,126542,0
141846,139618,1
141847,126610,1
141848,136486,1
141849,263452,0
141850,22426,1
141851,126558,1
141852,126610,0
141853,126545,1
141854,139614,1
141855,136587,1
141856,126550,0
141857,127903,1
141858,127894,1
141859,135959,1
141860,139565,1
141861,19787,1
141862,126557,1
141863,22456,1
141864,136746,1
141865,126620,1
141866,139565,1
141867,22214,1
141868,83134,1
141869,139565,1
141870,139431,1
141871,139643,1
141872,126565,0
141873,126611,1
141874,59745,1
141875,75904,1
141876,136485,1
141877,139558,1
141878,139560,1
141879,137218,1
141880,126480,0
141881,139613,1
141882,127142,1
141883,126545,1
141884,83134,1
141885,127221,1
141886,126551,1
141887,139555,1
141888,59721,1
141889,126610,0
141890,126545,1
141891,53836,1
141892,126565,0
141893,139555,1
141894,137072,1
141895,171959,0
141896,139648,1
141897,126632,0
141898,136725,1
141899,126553,0
141900,139558,1
141901,126632,0
141902,139634,1
141903,53869,0
141904,76162,1
141905,139643,1
141906,59613,1
141907,59613,1
141908,59613,1
141909,59613,1
141910,59613,1
141911,59613,1
141912,139636,1
141913,139618,1
141914,103640,0
141915,19600,1
141916,127903,1
141917,136461,1
141918,139632,1
141919,83823,0
141920,139649,1
141921,126541,1
141922,9734,0
141923,126545,1
141924,19829,1
141925,126611,0
141926,126620,1
141927,126545,1
141928,126551,0
141929,126548,1
141930,126547,0
141931,171956,1
141932,126553,0
141933,126620,1
141934,53836,1
141935,126549,1
141936,45980,1
141937,139607,1
141938,171983,0
141939,171959,0
141940,134294,1
141941,127905,1
141942,139555,1
141943,126553,0
141944,126545,1
141945,310679,1
141946,126542,0
141947,59701,0
141948,126542,0
141949,139577,1
141950,139627,1
141951,171963,0
141952,137196,1
141953,136748,1
141954,140479,1
141955,139635,1
141956,126541,0
141957,126542,0
141958,311102,1
141959,19785,1
141960,126545,1
141961,126541,0
141962,126545,1
141963,19983,1
141964,171963,0
141965,126547,0
141966,136546,1
141967,127982,1
141968,126620,1
141969,126620,1
141970,126545,1
141971,126553,0
141972,139560,1
141973,126620,1
141974,41332,1
141975,126545,1
141976,136546,1
141977,126545,1
141978,126570,0
141979,126545,1
141980,126610,0
141981,127903,1
141982,125955,1
141983,126547,1
141984,127995,1
141985,126618,1
141986,19728,1
141987,126553,0
141988,126620,1
141989,126557,1
141990,139628,1
141991,236530,0
141992,53836,1
141993,126616,1
141994,136830,1
141995,19461,1
141996,136748,1
141997,126553,0
141998,126545,1
141999,136556,1
142000,19492,1
142001,139606,1
142002,136830,1
142003,136792,1
142004,126545,1
142005,126541,1
142006,91040,1
142007,125955,1
142008,74093,0
142009,264073,1
142010,139604,1
142011,126541,0
142012,126541,0
142013,19794,1
142014,126550,0
142015,126547,0
142016,136792,1
142017,9213,0
142018,139647,1
142019,139555,1
142020,19840,1
142021,127564,1
142022,139597,1
142023,126547,1
142024,19938,1
142025,126551,1
142026,91203,0
142027,126557,0
142028,127892,1
142029,139430,1
142030,20437,1
142031,126557,1
142032,76162,1
142033,139593,1
142034,127564,1
142035,126614,0
142036,126557,1
142037,139573,1
142038,127585,1
142039,137193,1
142040,139555,1
142041,139560,1
142042,135972,1
142043,140464,1
142044,257159,0
142045,136547,1
142046,136750,1
142047,19803,1
142048,126553,0
142049,126618,0
142050,126545,1
142051,126547,0
142052,38825,1
142053,127818,1
142054,126563,0
142055,126553,1
142056,126617,0
142057,126545,1
142058,126545,1
142059,126557,1
142060,139627,1
142061,136827,1
142062,59720,1
142063,126542,0
142064,137060,1
142065,53836,1
142066,136887,1
142067,59720,1
142068,20421,1
142069,126541,0
142070,126627,1
142071,126555,1
142072,126627,1
142073,139597,1
142074,59846,1
142075,126553,0
142076,126627,1
142077,126545,1
142078,264220,0
142079,126553,0
142080,126557,1
142081,19492,1
142082,139600,1
142083,127904,1
142084,136852,1
142085,126557,1
142086,126570,1
142087,126616,1
142088,137184,1
142089,126364,1
142090,160578,1
142091,18621,1
142092,139609,1
142093,126618,0
142094,139627,1
142095,139589,1
142096,19847,1
142097,127995,1
142098,310324,0
142099,126616,1
142100,19847,1
142101,139554,1
142102,19888,1
142103,216131,1
142104,136709,1
142105,19921,1
142106,126494,0
142107,137069,1
142108,139576,1
142109,126617,0
142110,19957,1
142111,126576,1
142112,19887,1
142113,136830,1
142114,76166,1
142115,9233,0
142116,125955,1
142117,126618,0
142118,136534,0
142119,139426,1
142120,139573,1
142121,126617,0
142122,126364,1
142123,139648,1
142124,136495,1
142125,19887,1
142126,126553,0
142127,18621,1
142128,136541,1
142129,126467,1
142130,20153,1
142131,126545,0
142132,136526,1
142133,126616,1
142134,38630,1
142135,136792,1
142136,20154,1
142137,136834,1
142138,126547,1
142139,136903,1
142140,9206,0
142141,126557,1
142142,126545,1
142143,126546,1
142144,126467,1
142145,136852,1
142146,136495,1
142147,126553,0
142148,20150,1
142149,126551,0
142150,136884,1
142151,171964,0
142152,126555,1
142153,19977,1
142154,9233,1
142155,139573,1
142156,59721,1
142157,19887,1
142158,126616,1
142159,127651,1
142160,126545,1
142161,126617,0
142162,136380,1
142163,139568,1
142164,136852,1
142165,126553,0
142166,301639,0
142167,140660,1
142168,19957,0
142169,126627,1
142170,171950,0
142171,126546,0
142172,38825,1
142173,136893,1
142174,75327,1
142175,16755,0
142176,139426,1
142177,19471,1
142178,133669,1
142179,83098,1
142180,140450,1
142181,137058,1
142182,136793,1
142183,126553,1
142184,126564,1
142185,20379,1
142186,140658,1
142187,139596,1
142188,127564,1
142189,126564,1
142190,59761,1
142191,140658,1
142192,309463,1
142193,139426,1
142194,136830,1
142195,127659,1
142196,136829,1
142197,126617,0
142198,9233,0
142199,136831,1
142200,59611,1
142201,99142,1
142202,126364,1
142203,140658,1
142204,136885,1
142205,136770,1
142206,60799,1
142207,136765,1
142208,126553,1
142209,19734,1
142210,136852,1
142211,140449,1
142212,136851,1
142213,9233,1
142214,20442,1
142215,126545,1
142216,139594,1
142217,20160,1
142218,136895,1
142219,126374,0
142220,136531,1
142221,83098,1
142222,126576,1
142223,137068,1
142224,136829,1
142225,126544,0
142226,137049,1
142227,19961,1
142228,9734,1
142229,137059,1
142230,311180,0
142231,136895,1
142232,126555,1
142233,136728,1
142234,139645,1
142235,137050,1
142236,172017,1
142237,136901,1
142238,126541,1
142239,127527,1
142240,126544,0
142241,126374,0
142242,126553,0
142243,9233,1
142244,9205,0
142245,126617,1
142246,236205,1
142247,19447,1
142248,136829,1
142249,126553,0
142250,126545,1
142251,139580,1
142252,136793,1
142253,83091,1
142254,126564,1
142255,139426,1
142256,136801,1
142257,126627,1
142258,19471,1
142259,136504,1
142260,19906,1
142261,136801,1
142262,136799,1
142263,268377,0
142264,126544,0
142265,19922,1
142266,126553,1
142267,126545,1
142268,57825,1
142269,136589,1
142270,136589,1
142271,126557,0
142272,139598,1
142273,19480,0
142274,20171,1
142275,127652,1
142276,136767,1
142277,136793,1
142278,126617,1
142279,126621,1
142280,136801,1
142281,309860,0
142282,133669,0
142283,136851,1
142284,19922,1
142285,184256,1
142286,126570,0
142287,126616,1
142288,139426,1
142289,126546,0
142290,171950,0
142291,136498,1
142292,136831,1
142293,20153,1
142294,136013,1
142295,126611,1
142296,126553,0
142297,136854,1
142298,136904,1
142299,19976,1
142300,17752,1
142301,136820,1
142302,127564,1
142303,75571,1
142304,136793,0
142305,57825,1
142306,126546,0
142307,139443,1
142308,136504,1
142309,136490,1
142310,76912,1
142311,136825,1
142312,91181,1
142313,136718,1
142314,136912,1
142315,126627,1
142316,22007,1
142317,57825,1
142318,136829,1
142319,126616,1
142320,126627,0
142321,136825,1
142322,136839,1
142323,57825,1
142324,126562,0
142325,126621,1
142326,126617,0
142327,126555,1
142328,140478,0
142329,178428,0
142330,136879,1
142331,126553,0
142332,136910,1
142333,126617,1
142334,136936,1
142335,136891,1
142336,126473,1
142337,126557,1
142338,19922,1
142339,126541,1
142340,126627,1
142341,136831,1
142342,140470,1
142343,136808,1
142344,136512,1
142345,136764,1
142346,126557,1
142347,126611,1
142348,224531,1
142349,126544,0
142350,136501,1
142351,136489,1
142352,136538,1
142353,19877,1
142354,126555,1
142355,136489,1
142356,136454,1
142357,17752,1
142358,298620,1
142359,17752,1
142360,17752,1
142361,136879,1
142362,126553,0
142363,136505,1
142364,54168,1
142365,45967,1
142366,126618,1
142367,126623,0
142368,136829,1
142369,139578,1
142370,136842,1
142371,136908,1
142372,9237,1
142373,126541,1
142374,298620,1
142375,20442,1
142376,126624,0
142377,17752,1
142378,136879,1
142379,17752,1
142380,17752,1
142381,136500,1
142382,20153,1
142383,136938,1
142384,136910,1
142385,136489,1
142386,54469,1
142387,20442,1
142388,53845,0
142389,136912,1
142390,126553,0
142391,136908,1
142392,9233,1
142393,136912,1
142394,126553,0
142395,140478,1
142396,126555,1
142397,136891,1
142398,136498,1
142399,136878,1
142400,136879,1
142401,19924,1
142402,126555,1
142403,126564,1
142404,19877,1
142405,19877,1
142406,19762,1
142407,126544,1
142408,136855,1
142409,136524,1
142410,126627,1
142411,126544,1
142412,139293,1
142413,126624,0
142414,9233,0
142415,137041,1
142416,16769,1
142417,126621,1
142418,136804,1
142419,136518,1
142420,75672,1
142421,136858,1
142422,58212,0
142423,136708,1
142424,126559,1
142425,19462,1
142426,127824,1
142427,126624,1
142428,126627,1
142429,9206,0
142430,136938,1
142431,136771,0
142432,136874,1
142433,9233,0
142434,136489,1
142435,137063,1
142436,126467,1
142437,19925,1
142438,136981,1
142439,126544,1
142440,126546,1
142441,139321,1
142442,136855,1
142443,126555,1
142444,126555,1
142445,139272,1
142446,136518,1
142447,136858,1
142448,136975,1
142449,136975,1
142450,126546,0
142451,126630,0
142452,126376,0
142453,303692,1
142454,45281,0
142455,126544,1
142456,127150,1
142457,137068,1
142458,136915,1
142459,9213,0
142460,136938,1
142461,126627,1
142462,126553,1
142463,126617,0
142464,136855,1
142465,136914,1
142466,53869,0
142467,19479,1
142468,19723,1
142469,126564,1
142470,137041,1
142471,126544,0
142472,19877,1
142473,22184,1
142474,136975,1
142475,136935,0
142476,9237,0
142477,126555,1
142478,139273,1
142479,126555,1
142480,59873,1
142481,136855,1
142482,137063,1
142483,136857,1
142484,136764,1
142485,136784,1
142486,136908,1
142487,46128,0
142488,310469,1
142489,224017,1
142490,126544,0
142491,126544,0
142492,302973,1
142493,126544,0
142494,126627,1
142495,126617,0
142496,126553,0
142497,136855,1
142498,126555,0
142499,45155,1
142500,136863,1
142501,136863,1
142502,136962,1
142503,136856,1
142504,136863,1
142505,136784,1
142506,133672,1
142507,126564,1
142508,126576,0
142509,303325,1
142510,137073,1
142511,9233,0
142512,9237,1
142513,126621,1
142514,126621,1
142515,126544,1
142516,126617,0
142517,9233,1
142518,59846,1
142519,136863,1
142520,126630,1
142521,126624,0
142522,136934,1
142523,57825,1
142524,136927,1
142525,76183,0
142526,9233,1
142527,203600,0
142528,93863,0
142529,126545,1
142530,87810,0
142531,318695,0
142532,269515,1
142533,9732,1
142534,20439,1
142535,126555,1
142536,59837,1
142537,57825,1
142538,263452,0
142539,134311,1
142540,126621,1
142541,126553,0
142542,19730,1
142543,303325,1
142544,136708,1
142545,136909,1
142546,19743,1
142547,228143,1
142548,136874,1
142549,19479,1
142550,136878,1
142551,136934,1
142552,136866,1
142553,22184,1
142554,126544,0
142555,126544,1
142556,126627,1
142557,126562,0
142558,136974,1
142559,19889,1
142560,136958,1
142561,134349,1
142562,126562,0
142563,303325,1
142564,136962,1
142565,268407,0
142566,15748,0
142567,136988,1
142568,76232,1
142569,136711,1
142570,19889,1
142571,133810,1
142572,9233,1
142573,136925,1
142574,136954,1
142575,126553,1
142576,126627,1
142577,9233,1
142578,126644,0
142579,134311,1
142580,45165,1
142581,133809,1
142582,75999,1
142583,303325,1
142584,178428,0
142585,75918,1
142586,9233,1
142587,267982,1
142588,133830,1
142589,136873,1
142590,126376,1
142591,9233,1
142592,136856,1
142593,303325,1
142594,126544,0
142595,126564,1
142596,136995,1
142597,136962,1
142598,136962,1
142599,9233,1
142600,136925,1
142601,310682,1
142602,75918,1
142603,16766,0
142604,93784,1
142605,136866,1
142606,136878,1
142607,126628,0
142608,136867,1
142609,18623,1
142610,136988,1
142611,136945,1
142612,126576,1
142613,45188,1
142614,105819,1
142615,214978,1
142616,126555,1
142617,136962,1
142618,136988,1
142619,126576,1
142620,126544,0
142621,76163,1
142622,136974,1
142623,134343,1
142624,126630,0
142625,137064,0
142626,126636,1
142627,9237,0
142628,136868,1
142629,136993,1
142630,76220,0
142631,126627,1
142632,136460,1
142633,9233,1
142634,136994,1
142635,136711,1
142636,59737,1
142637,57825,1
142638,126553,0
142639,126630,0
142640,76855,1
142641,133679,1
142642,136698,1
142643,45188,1
142644,9237,1
142645,137261,1
142646,59737,1
142647,136698,1
142648,126555,1
142649,136993,1
142650,126627,1
142651,136992,1
142652,126555,0
142653,136955,1
142654,76168,1
142655,136989,1
142656,41766,1
142657,136822,1
142658,136994,1
142659,136992,1
142660,126630,0
142661,136698,1
142662,310682,1
142663,136951,1
142664,137053,1
142665,134349,1
142666,126469,1
142667,134336,1
142668,136729,1
142669,126469,1
142670,20450,1
142671,136996,1
142672,9237,1
142673,136951,1
142674,136869,1
142675,136803,1
142676,126469,1
142677,126627,1
142678,126365,1
142679,136954,1
142680,19636,1
142681,126621,1
142682,87353,1
142683,59623,1
142684,126574,0
142685,9237,0
142686,9233,1
142687,126639,0
142688,136989,1
142689,41766,1
142690,75334,0
142691,126636,0
142692,108177,1
142693,136994,1
142694,126374,0
142695,9233,1
142696,126621,1
142697,136959,1
142698,136621,1
142699,57893,0
142700,76041,1
142701,41766,1
142702,136957,1
142703,136732,1
142704,9233,1
142705,126469,1
142706,59938,1
142707,309866,1
142708,310590,1
142709,136616,1
142710,136972,1
142711,126376,0
142712,9233,1
142713,137153,1
142714,134306,1
142715,136964,1
142716,137194,1
142717,19636,1
142718,309866,1
142719,19668,1
142720,134343,1
142721,126555,0
142722,136822,1
142723,136640,1
142724,126576,0
142725,126636,1
142726,136648,1
142727,126627,1
142728,126562,0
142729,134324,0
142730,134275,1
142731,126376,0
142732,136662,1
142733,136710,1
142734,133839,1
142735,136822,1
142736,16836,1
142737,134341,1
142738,136671,1
142739,126574,0
142740,136822,1
142741,126555,1
142742,16836,1
142743,136648,1
142744,19698,1
142745,126617,0
142746,76019,0
142747,136640,1
142748,126627,1
142749,126559,1
142750,19668,1
142751,126630,1
142752,214978,1
142753,76005,1
142754,134318,1
142755,136668,1
142756,126555,0
142757,9233,0
142758,19648,1
142759,126627,1
142760,136376,1
142761,126636,1
142762,23015,0
142763,126639,1
142764,126627,1
142765,76062,0
142766,58183,1
142767,126469,1
142768,73888,1
142769,136662,1
142770,134313,1
142771,126642,1
142772,18623,1
142773,126544,0
142774,134281,1
142775,136376,1
142776,136662,1
142777,133813,1
142778,264073,1
142779,59682,0
142780,136662,1
142781,126555,0
142782,134289,1
142783,9233,1
142784,76010,0
142785,75334,0
142786,18623,1
142787,126576,1
142788,87555,1
142789,126544,1
142790,126555,0
142791,136646,1
142792,233318,1
142793,126627,1
142794,9237,0
142795,136376,1
142796,310682,1
142797,126576,0
142798,9237,1
142799,126639,1
142800,136376,1
142801,83215,1
142802,126642,0
142803,134328,1
142804,126544,0
142805,126451,1
142806,310558,0
142807,310558,0
142808,76072,1
142809,9233,1
142810,126636,1
142811,54425,1
142812,16807,1
142813,267993,0
142814,136640,1
142815,76144,1
142816,137021,1
142817,126562,0
142818,126646,0
142819,76144,1
142820,126627,1
142821,76144,1
142822,126627,1
142823,269516,1
142824,136624,1
142825,134306,1
142826,45196,1
142827,136625,1
142828,76086,1
142829,9233,1
142830,136595,1
142831,136376,1
142832,126544,0
142833,310575,1
142834,267995,0
142835,136653,1
142836,136000,1
142837,45289,0
142838,203600,0
142839,126621,1
142840,136763,1
142841,136642,1
142842,134295,1
142843,203600,0
142844,126546,1
142845,126621,0
142846,178895,0
142847,135955,1
142848,135956,1
142849,140454,1
142850,214661,1
142851,126544,0
142852,76117,1
142853,126544,0
142854,134326,1
142855,139097,1
142856,126574,0
142857,236480,1
142858,82417,1
142859,136647,1
142860,9233,1
142861,76105,1
142862,9237,0
142863,76068,1
142864,135962,1
142865,83218,1
142866,126630,1
142867,9233,0
142868,126576,1
142869,59813,0
142870,83218,1
142871,126544,1
142872,126639,0
142873,126630,1
142874,126636,0
142875,76068,1
142876,126641,0
142877,139462,1
142878,76123,0
142879,134345,1
142880,9233,1
142881,76068,1
142882,126642,1
142883,83030,1
142884,133977,0
142885,136949,1
142886,214661,1
142887,126637,0
142888,126630,0
142889,9237,1
142890,45191,1
142891,76025,1
142892,136638,1
142893,9237,1
142894,18668,1
142895,136610,1
142896,19611,1
142897,126641,0
142898,126642,1
142899,59836,1
142900,126630,1
142901,83220,1
142902,203600,0
142903,126546,1
142904,136625,1
142905,20192,0
142906,137275,1
142907,126564,1
142908,126642,1
142909,9233,1
142910,83226,1
142911,136647,1
142912,54425,0
142913,126639,0
142914,9233,0
142915,133751,1
142916,134333,0
142917,76105,1
142918,126559,1
142919,76855,1
142920,83030,1
142921,135996,1
142922,9233,1
142923,126621,1
142924,19675,1
142925,9237,0
142926,126562,1
142927,126470,1
142928,45192,1
142929,126546,1
142930,137090,1
142931,126544,0
142932,236180,1
142933,133699,1
142934,9237,0
142935,82417,0
142936,9233,0
142937,136001,1
142938,126544,0
142939,126642,1
142940,134358,1
142941,126454,1
142942,73888,1
142943,19646,1
142944,103619,0
142945,310583,0
142946,76109,1
142947,127656,0
142948,136000,1
142949,133682,0
142950,76100,1
142951,54472,0
142952,9233,0
142953,126451,1
142954,135991,1
142955,133751,1
142956,140469,1
142957,133840,1
142958,309866,1
142959,310583,1
142960,310582,1
142961,136611,1
142962,133751,1
142963,133751,1
142964,133751,1
142965,140466,0
142966,135956,1
142967,76109,1
142968,135986,1
142969,178360,0
142970,181510,0
142971,139308,1
142972,76134,1
142973,285123,0
142974,57820,1
142975,126564,1
142976,135995,1
142977,9233,0
142978,136607,1
142979,133699,1
142980,133744,0
142981,133751,1
142982,310579,1
142983,136611,1
142984,133694,1
142985,136630,0
142986,288224,0
142987,59640,1
142988,57819,1
142989,23015,0
142990,133682,0
142991,137251,1
142992,19673,1
142993,133662,1
142994,134286,1
142995,288195,0
142996,57819,1
142997,126639,0
142998,181556,1
142999,57826,0
143000,133732,1
143001,133738,1
143002,133751,1
143003,9746,1
143004,135991,1
143005,126576,0
143006,126645,1
143007,133661,0
143008,83212,0
143009,133744,1
143010,53874,1
143011,76855,1
143012,133723,1
143013,137275,1
143014,133661,1
143015,133744,1
143016,309834,1
143017,133737,1
143018,82400,0
143019,59836,1
143020,127587,1
143021,236518,0
143022,271659,0
143023,133737,1
143024,133693,0
143025,133684,1
143026,133693,0
143027,126640,1
143028,137025,1
143029,133695,1
143030,133699,0
143031,76135,1
143032,136655,1
143033,178438,0
143034,140466,1
143035,45192,1
143036,76135,1
143037,132059,1
143038,127656,0
143039,19646,1
143040,127557,0
143041,126546,1
143042,19699,1
143043,54471,1
143044,9236,1
143045,9223,1
143046,19646,1
143047,22991,0
143048,181556,1
143049,137275,1
143050,106156,0
143051,18636,1
143052,133732,1
143053,127189,1
143054,232183,1
143055,54428,0
143056,45191,1
143057,133735,1
143058,133749,1
143059,126546,0
143060,126544,0
143061,134325,1
143062,135992,1
143063,133662,1
143064,133737,1
143065,19650,1
143066,19986,0
143067,19618,0
143068,134303,1
143069,301699,1
143070,133737,1
143071,133724,1
143072,10139,1
143073,9233,1
143074,135994,1
143075,133741,1
143076,133732,1
143077,133726,1
143078,59836,1
143079,134295,1
143080,134286,1
143081,140459,1
143082,19699,1
143083,58281,0
143084,133737,0
143085,75319,1
143086,133724,1
143087,140443,1
143088,134295,1
143089,134350,1
143090,139325,1
143091,133725,1
143092,136666,1
143093,134295,1
143094,23015,0
143095,140445,1
143096,140459,1
143097,10366,1
143098,134350,1
143099,140484,1
143100,18667,1
143101,59836,1
143102,10366,1
143103,127164,1
143104,135985,1
143105,23015,0
143106,139173,1
143107,82782,1
143108,107741,0
143109,23015,1
143110,140459,1
143111,76380,1
143112,136031,1
143113,302882,0
143114,137145,1
143115,9730,1
143116,135995,0
143117,93566,1
143118,233289,1
143119,137266,1
143120,137277,0
143121,45201,0
143122,127144,1
143123,134348,1
143124,10366,1
143125,23018,0
143126,137023,1
143127,10366,1
143128,140462,1
143129,140593,1
143130,137086,0
143131,9768,1
143132,134293,1
143133,135591,1
143134,140462,1
143135,137260,1
143136,38835,1
143137,54471,1
143138,136052,1
143139,18687,1
143140,135997,1
143141,16762,1
143142,59797,1
143143,140437,1
143144,137270,1
143145,133661,0
143146,57901,1
143147,134337,1
143148,232489,0
143149,135602,1
143150,219178,0
143151,140482,1
143152,133837,1
143153,76296,1
143154,134355,1
143155,20201,1
143156,140462,1
143157,134354,1
143158,22218,1
143159,137253,1
143160,61463,1
143161,140465,0
143162,134285,1
143163,16762,1
143164,134288,1
143165,18141,1
143166,178985,1
143167,133690,1
143168,133663,1
143169,18632,1
143170,133689,1
143171,178309,1
143172,133689,1
143173,133683,1
143174,18141,1
143175,133668,1
143176,59812,1
143177,133687,1
143178,133688,1
143179,133693,0
143180,133693,1
143181,140482,0
143182,18141,1
143183,133697,0
143184,74050,1
143185,235924,0
143186,133698,1
143187,303330,1
143188,133642,1
143189,9768,1
143190,133692,1
143191,57850,1
143192,133685,1
143193,10098,0
143194,137037,1
143195,133729,1
143196,134322,1
143197,94488,0
143198,135515,1
143199,311337,0
143200,133719,1
143201,75104,0
143202,235924,1
143203,133700,1
143204,45170,0
143205,134333,1
143206,140593,0
143207,133742,1
143208,74050,1
143209,22186,1
143210,309922,0
143211,57844,1
143212,127830,1
143213,135586,1
143214,140476,1
143215,133742,1
143216,264062,1
143217,127656,1
143218,57844,1
143219,44267,0
143220,74050,1
143221,136045,1
143222,232083,1
143223,267931,1
143224,134335,1
143225,232108,1
143226,135586,1
143227,127203,1
143228,135603,1
143229,302882,1
143230,223995,1
143231,267931,1
143232,10366,1
143233,16764,1
143234,60818,0
143235,133691,1
143236,134300,1
143237,20061,1
143238,133843,0
143239,271666,0
143240,133745,1
143241,105849,1
143242,224162,1
143243,302851,0
143244,133714,1
143245,140425,1
143246,60909,1
143247,133716,1
143248,135997,1
143249,135586,1
143250,105849,1
143251,158827,1
143252,135517,1
143253,303154,1
143254,139284,1
143255,140428,1
143256,140473,1
143257,54121,1
143258,135515,1
143259,74206,0
143260,22995,0
143261,178362,1
143262,9789,0
143263,75658,1
143264,140475,1
143265,140475,0
143266,133720,0
143267,12482,1
143268,303018,1
143269,133703,1
143270,127203,1
143271,140447,1
143272,75312,0
143273,270130,0
143274,59655,1
143275,140428,1
143276,38835,1
143277,16828,1
143278,127177,1
143279,20059,1
143280,12482,1
143281,76852,1
143282,45689,0
143283,57902,1
143284,137010,1
143285,133841,1
143286,140463,0
143287,133843,0
143288,137146,0
143289,133727,1
143290,140473,1
143291,136677,1
143292,140557,1
143293,93880,1
143294,16815,1
143295,310718,1
143296,9815,1
143297,139284,1
143298,140581,1
143299,61375,1
143300,135599,1
143301,19610,0
143302,135606,1
143303,310720,1
143304,38624,1
143305,140424,1
143306,16768,1
143307,57096,1
143308,10360,1
143309,133836,0
143310,133717,1
143311,181569,0
143312,137225,1
143313,133717,0
143314,61493,0
143315,140473,1
143316,140492,1
143317,267985,1
143318,93880,0
143319,18159,1
143320,133664,1
143321,15599,1
143322,137084,1
143323,137084,1
143324,19654,0
143325,140480,0
143326,140424,1
143327,133832,1
143328,140438,1
143329,20053,1
143330,137279,1
143331,136677,1
143332,10360,1
143333,140474,1
143334,133845,1
143335,133734,1
143336,16864,1
143337,20039,1
143338,15620,0
143339,134346,1
143340,19681,0
143341,127832,1
143342,9220,1
143343,75658,1
143344,134280,1
143345,140442,1
143346,140557,0
143347,224444,1
143348,20066,1
143349,9815,1
143350,12482,1
143351,126472,1
143352,61376,1
143353,61362,0
143354,133705,1
143355,140475,0
143356,134334,1
143357,133822,1
143358,137088,1
143359,289294,1
143360,140492,0
143361,15646,0
143362,133743,0
143363,9741,1
143364,127177,1
143365,179044,1
143366,137084,0
143367,137011,1
143368,125957,1
143369,133746,1
143370,54121,1
143371,140442,1
143372,127141,0
143373,135609,1
143374,133702,1
143375,140481,1
143376,107159,1
143377,140532,1
143378,140463,0
143379,133746,0
143380,133703,1
143381,75104,1
143382,15627,0
143383,135610,1
143384,323472,0
143385,9738,0
143386,133806,0
143387,135998,1
143388,20482,1
143389,263718,1
143390,236137,1
143391,133802,1
143392,135583,1
143393,20462,1
143394,140486,1
143395,15580,1
143396,298627,1
143397,18159,1
143398,20462,1
143399,18131,0
143400,135592,1
143401,74107,1
143402,133834,0
143403,9815,1
143404,16815,1
143405,140493,0
143406,127832,1
143407,136680,1
143408,20529,1
143409,135597,1
143410,135587,1
143411,221896,0
143412,233435,1
143413,9807,1
143414,133806,1
143415,74756,0
143416,20529,1
143417,133834,0
143418,134020,0
143419,20487,1
143420,137239,1
143421,15750,1
143422,41609,1
143423,82469,0
143424,171937,1
143425,133824,1
143426,140654,1
143427,133843,1
143428,137226,1
143429,20488,1
143430,20488,1
143431,20488,1
143432,20488,1
143433,20488,1
143434,20488,1
143435,20488,1
143436,20488,1
143437,137228,1
143438,133998,1
143439,137228,1
143440,19714,1
143441,136596,1
143442,9820,0
143443,135999,1
143444,133834,0
143445,133829,1
143446,16040,0
143447,133997,1
143448,133835,1
143449,134012,1
143450,134020,0
143451,82468,0
143452,20488,1
143453,18159,1
143454,105893,0
143455,9221,1
143456,137088,1
143457,133991,1
143458,139280,1
143459,57958,1
143460,137228,1
143461,134008,0
143462,134014,1
143463,140592,1
143464,20015,1
143465,20488,1
143466,134018,1
143467,20482,1
143468,20482,1
143469,228329,1
143470,57089,1
143471,58279,0
143472,16082,1
143473,9831,1
143474,20482,1
143475,133800,1
143476,16066,1
143477,16864,1
143478,133824,1
143479,309901,0
143480,133802,1
143481,20488,1
143482,133743,1
143483,134008,1
143484,125957,1
143485,59803,1
143486,15619,0
143487,133996,1
143488,134020,1
143489,133806,1
143490,9743,1
143491,134022,1
143492,18039,1
143493,20481,1
143494,20488,1
143495,134018,1
143496,224457,1
143497,134005,1
143498,133998,0
143499,302907,0
143500,20066,1
143501,20488,1
143502,20488,1
143503,20488,1
143504,20488,1
143505,105950,1
143506,20462,1
143507,9826,1
143508,20006,1
143509,20482,1
143510,15619,0
143511,228305,0
143512,133807,1
143513,134019,1
143514,134008,1
143515,132057,1
143516,15973,1
143517,136661,1
143518,82768,1
143519,135592,1
143520,57958,0
143521,133987,1
143522,301776,1
143523,133831,1
143524,9820,1
143525,20474,1
143526,134000,1
143527,127832,1
143528,179048,1
143529,135619,1
143530,134339,1
143531,15752,1
143532,133904,1
143533,134017,1
143534,75140,1
143535,54462,1
143536,136660,1
143537,127172,1
